"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas","IMCRA 4 Regions","IBRA 7 Regions","Maximum elevation in meters","Minimum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"f0c16a45-b572-4cfd-adb3-019e28764b55","K287012","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Paluma","-19.0107","146.1914","","-19.0107","146.1914","","","Australia","Queensland","Charters Towers (R)","","Wet Tropics","","","","","","","1971","12","08","1971-12-08","","","PreservedSpecimen","present","","","el882","true","true"
"efb0c8b5-af9d-4367-8486-365b48e126ab","K287039","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Moorebank","-33.9333","150.9328","","-33.9333","150.9328","","","Australia","New South Wales","Liverpool (C)","","Sydney Basin","","","","","","","1998","12","11","1998-12-11","","","PreservedSpecimen","present","","","","true","true"
"ee2f46cd-34f1-4939-96de-5e5ed260b901","HEM85","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Wahroonga","-33.72","151.12","WGS84","-33.72","151.12","","","Australia","New South Wales","Ku-ring-gai (A)","","Sydney Basin","","","","","1","R. D.","1952","12","11","1952-12-11","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"ecfd6785-0cf8-4d98-894b-9fffee1365dd","K287047","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Holsworthy","-34.01","150.99","","-34.01","150.99","","","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","","1998","12","06","1998-12-06","","","PreservedSpecimen","present","","","","true","true"
"e6c2b33c-d0b6-4f8d-9d7a-5a6f9f02a350","20-002415","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co56","South Australian Museum Terrestrial Invertebrate Collection","CC-BY","SAMA","Entomology","","-27.4667","152.9833","","-27.4667","152.9833","","5000.0","Australia","Queensland","Brisbane (C)","","South Eastern Queensland","","","","","1.0","Tindale, Norman B","1942","12","15","1942-12-15","","PreservedSpecimen","PreservedSpecimen","present","Unsexed","","","true","true"
"e4af3b45-c57c-435e-a504-ecd8de14509e","HEM853","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Brisbane","-27.47","153.02","WGS84","-27.47","153.02","","","Australia","Queensland","","","South Eastern Queensland","","","","","1","C. King","1952","12","14","1952-12-14","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"e4167c9e-f7c3-45ff-8679-4333b7f50e2e","HEM843","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Brisbane","-27.47","153.02","WGS84","-27.47","153.02","","","Australia","Queensland","","","South Eastern Queensland","","","","","1","J. K.","1958","12","14","1958-12-14","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"e3e626a6-58ff-41de-9027-0de8c0345545","20-002415","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr742","South Australian Museum Terrestrial Invertebrate Images","in22","South Australian Museum","co56","South Australian Museum Terrestrial Invertebrate Collection","CC-BY 4.0 (Int)","SAMA","Entomology","Bardon 0 dir, AU QLD","-27.4667","152.9833","","-27.4667","152.9833","","5000.0","Australia","Queensland","Brisbane (C)","","South Eastern Queensland","","","","","","Tindale N.B.","1942","12","15","1942-12-15","","PreservedSpecimen","PreservedSpecimen","present","U","pinned","","true","true"
"e3d90a2c-3d21-4249-a1d0-46d1ff0243c0","K.286995","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr6910","Australian Museum Cicada Expedition - 2","","","","","CC-BY","","","","-34.0043","150.863","","-34.0043","150.863","","","Australia","New South Wales","Campbelltown (C) (ACT)","","Sydney Basin","","","","","","","1978","12","02","1978-12-02","","","","present","","","","true","true"
"e0224565-3ce3-4e21-896c-64ec66a8e27e","HEM859","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Stanthorpe","-28.67","151.93","WGS84","-28.67","151.93","","","Australia","Queensland","Southern Downs (R)","","New England Tablelands","","","","","1","J. G.","1949","12","21","1949-12-21","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"df5ff2d6-3d47-443f-9f27-49f0afa2c3f4","19277844","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-34.636676817","150.8910114967","","-34.636676817","150.8910114967","","28790.0","Australia","New South Wales","","Southeast Shelf Transition","","","","","","","QuestaGame","2018","12","28","2018-12-28","2018-12-28T23:35","HumanObservation","HumanObservation","present","","","","true","true"
"ded09ea1-d6c9-4796-a69a-2ee5c0cb0497","20-002413","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co56","South Australian Museum Terrestrial Invertebrate Collection","CC-BY","SAMA","Entomology","","-27.4000","153.1500","","-27.4","153.15","","10000.0","Australia","Queensland","","Central Eastern Shelf Transition","","","","","","1.0","White, A W","1887","12","23","1887-12-23","","PreservedSpecimen","PreservedSpecimen","present","Male","","","true","false"
"d9c877fd-de98-4a7c-a287-75780d10c549","9253629","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.49227696","151.42453577","","-33.49227696","151.42453577","","9.0","Australia","New South Wales","Gosford (C)","","Sydney Basin","","","","","","Shannon","2017","12","25","2017-12-25","2017-12-25 9:01:59 AM GMT+11:00","HumanObservation","HumanObservation","present","","","","true","true"
"d72907f4-2a0e-45b7-9195-407557ea5c61","K287059","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Ingleburn","-34","150.87","","-34.0","150.87","","","Australia","New South Wales","Campbelltown (C) (ACT)","","Sydney Basin","","","","","","","1978","12","02","1978-12-02","","","PreservedSpecimen","present","","","","true","true"
"d331d62b-e48c-47c9-916a-2899d2efe810","K.287059","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-34.0","150.866","","-34.0","150.866","","10000.0","Australia","New South Wales","Campbelltown (C) (ACT)","","Sydney Basin","","","","","","McAlpine, Dr. David K. - Australian Museum - Science","1978","12","02","1978-12-02","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"d28972c7-12f0-41d6-837c-ed9e33760502","","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1902","Questagame weekly feed","","","","","CC-BY-NC","","","","-34.2","150.5","WGS84","-34.2","150.5","","","Australia","New South Wales","Wollondilly (A)","","Sydney Basin","","","","","","Greg McCroary|questagame.com","2017","12","31","2017-12-31","","","HumanObservation","present","","","","true","true"
"d1878e3e-156c-4295-9c99-15157534969f","19537833","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-34.012","150.897","","-34.012","150.897","","1418.0","Australia","New South Wales","Campbelltown (C) (ACT)","","Sydney Basin","","","","","","tmyknckr","2018","12","17","2018-12-17","2018-12-17 09:45:29","HumanObservation","HumanObservation","present","","","","true","true"
"d0c9b3b0-a5ed-469d-9ba9-1212dbcf281f","9165948","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-34.1052768985","151.0600635131","","-34.1052768985","151.0600635131","","10.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","jhannan","2017","12","16","2017-12-16","Sat Dec 16 2017 08:26:15 GMT+1100 (GMT+11)","HumanObservation","HumanObservation","present","","","","true","true"
"cd335b21-41f6-4408-9b92-e89b6a85f0dd","9187009","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-34.4637318737","150.832856553","","-34.4637318737","150.832856553","","28818.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","zarq","2017","12","18","2017-12-18","2017-12-18T07:17","HumanObservation","HumanObservation","present","","","","true","true"
"cd084062-35dc-4a86-89c0-6cd2751e316c","K.287039","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.933","150.933","","-33.933","150.933","","10000.0","Australia","New South Wales","Liverpool (C)","","Sydney Basin","","","","","","Day, Mr Barry J. - Australian Museum - Science","1998","12","11","1998-12-11","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"c4851135-0524-439e-8cc7-4d35e8e9d015","K.287011","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-34.08166","151.01777","","-34.08166","151.01777","","10000.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","Stuckey, D","1952","12","15","1952-12-15","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"c3608409-f361-49c0-a286-86aa732485bb","HEM98","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Wahroonga","-33.72","151.12","WGS84","-33.72","151.12","","","Australia","New South Wales","Ku-ring-gai (A)","","Sydney Basin","","","","","1","R. D.","1952","12","11","1952-12-11","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"c2e46469-815a-463d-98a5-37148b8fd6ee","K287050","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Ingleburn","-33.9985","150.8661","","-33.9985","150.8661","","","Australia","New South Wales","Campbelltown (C) (ACT)","","Sydney Basin","","","","","","","1978","12","02","1978-12-02","","","PreservedSpecimen","present","","","","true","true"
"c1ac00bc-c3fa-476f-95e6-3a47b2b1e6bd","HEM87","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Wahroonga","-33.72","151.12","WGS84","-33.72","151.12","","","Australia","New South Wales","Ku-ring-gai (A)","","Sydney Basin","","","","","1","R. D.","1952","12","11","1952-12-11","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"c07a36fe-4bc1-4de6-a9c2-2856d5090354","HEM855","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Brisbane","-27.47","153.02","WGS84","-27.47","153.02","","","Australia","Queensland","","","South Eastern Queensland","","","","","1","C. K.","1952","12","14","1952-12-14","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"bbd9288e-c19d-4919-90d0-829d9323bbd6","K287035","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Liverpool","-33.9269","150.9273","","-33.9269","150.9273","","","Australia","New South Wales","Liverpool (C)","","Sydney Basin","","","","","","","1998","12","11","1998-12-11","","","PreservedSpecimen","present","","","","true","true"
